,LN_ID,TARGET,contract_type_ord,gender_ord,num_of_children_ord,INCOME,APPROVED_CREDIT,ANNUITY,PRICE,income_type_ord,education_ord,family_status_ord,housing_type_ord,DAYS_AGE,DAYS_WORK,DAYS_REGISTRATION,DAYS_ID_CHANGE,weekdays_apply_ord,HOUR_APPLY,organization_type_ord,EXT_SCORE_1,EXT_SCORE_2,EXT_SCORE_3,SK_ID_PREV,INST_NUMBER,INST_DAYS,PAY_DAYS,AMT_INST,AMT_PAY,contract_type_prevapp_ord,ANNUITY_PREV_APP,APPLICATION,APPROVED_CREDIT_PREV_APP,AMT_DOWN_PAYMENT,PRICE_PREV_APP,weekdays_apply_prevapp_ord,hour_apply_prevapp_ord,DAYS_DECISION,term_payment_ord,yield_group_ord,FIRST_DRAW,FIRST_DUE,TERMINATION,NFLAG_INSURED_ON_APPROVAL
4621,274789,0,1,2,1.0,180000.0,284400.0,22599.0,225000.0,1.0,1,1,1,-12691,-2374,-390,-1628,7,14,3,0.32861215927232623,0.7462338851359991,0.0005272652387098817,2075375.0,1.0,-21.0,-48.0,4585.32,4585.32,3.0,4585.32,39510.0,44203.5,0.0,39510.0,5.0,12,-51.0,5,1.0,365243.0,-21.0,365243.0,1.0
4625,163417,0,1,1,3.0,135000.0,535500.0,20749.5,535500.0,1.0,1,1,1,-9042,-1000,-3905,-1730,3,12,8,0.1301137547723437,0.6676711746478321,0.4543210601605785,1190067.0,5.0,-212.0,-236.0,19495845.0,19495845.0,3.0,19495845.0,94815.0,94815.0,0.0,94815.0,3.0,5,-371.0,2,2.0,365243.0,-332.0,-178.0,0.0
4626,137829,0,1,2,1.0,112500.0,900000.0,35694.0,900000.0,2.0,2,1,1,-12729,-409,-1989,-4008,5,9,9,0.2473716055325141,0.6340897196165375,0.646329897706246,1410492.0,1.0,-1418.0,-1437.0,8849655.0,8849655.0,3.0,8849655.0,99135.0,122805.0,0.0,99135.0,5.0,3,-1449.0,4,2.0,365243.0,-1418.0,-1146.0,0.0
4630,145960,0,1,2,1.0,216000.0,302341.5,18400.5,261000.0,4.0,2,2,1,-10677,-1368,-980,-1028,3,17,21,0.4345613338974545,0.5898956998866841,0.3842068130556564,2386013.0,2.0,-790.0,-783.0,20016.45,1939.59,3.0,20016.45,204831.0,200164.5,20484.0,204831.0,4.0,1,-853.0,5,1.0,365243.0,-820.0,-472.0,0.0
4642,243849,0,1,2,2.0,112500.0,367389.0,14962.5,279000.0,2.0,1,1,1,-12407,-1427,-4746,-4769,1,16,3,0.12441915376677412,0.5269003446893764,0.5262949398096192,1329126.0,5.0,-2074.0,-2050.0,6612.84,6612.84,3.0,6612.84,44235.0,47884.5,0.0,44235.0,7.0,5,-2234.0,8,2.0,365243.0,-2194.0,-1905.0,0.0
4643,147129,1,1,2,1.0,90000.0,134775.0,7438.5,112500.0,2.0,1,2,2,-14368,-841,-8325,-4721,4,10,1,0.4359628092265247,0.4385168279034845,0.32173528219668485,1053781.0,1.0,-400.0,-401.0,130605.12,130605.12,3.0,11644.38,106011.0,122805.0,0.0,106011.0,5.0,0,-433.0,3,2.0,365243.0,-400.0,-396.0,0.0
4644,229180,0,1,2,1.0,90000.0,679500.0,19867.5,679500.0,1.0,1,1,1,-16922,-3922,-4677,-479,7,12,12,0.4988514751219132,0.6924785010179455,0.470456116119975,1312321.0,8.0,-1451.0,-1493.0,10044.99,10044.99,3.0,10044.99,111240.0,97524.0,22500.0,111240.0,3.0,9,-1694.0,5,1.0,365243.0,-1661.0,-1354.0,0.0
4646,124761,0,2,2,1.0,67500.0,202500.0,10125.0,202500.0,3.0,2,1,1,-22552,365243,-4560,-489,2,12,6,0.8580134264398581,0.4183320145979205,0.470456116119975,1999583.0,1.0,-2222.0,-2224.0,8244.18,8244.18,3.0,8244.18,82453.5,74205.0,8248.5,82453.5,3.0,2,-2253.0,8,3.0,365243.0,-2222.0,-1934.0,0.0
4647,237920,0,1,2,1.0,166500.0,835164.0,35383.5,733500.0,3.0,1,1,1,-23594,365243,-10547,-4782,2,8,6,0.6929061914760815,0.49346384875239097,0.16048893062734468,1374711.0,2.0,-2331.0,-2344.0,7869015.0,7869015.0,1.0,7869015.0,67500.0,71955.0,0.0,67500.0,5.0,12,-2391.0,5,2.0,365243.0,-2361.0,-2018.0,1.0
4651,283896,0,1,2,1.0,112500.0,620878.5,22428.0,436500.0,4.0,1,5,1,-19904,-9112,-11748,-3247,3,12,9,0.6838275074351098,0.4765224434358316,0.6706517530862718,1406672.0,10.0,-829.0,-854.0,7956495.0,7956495.0,3.0,7956495.0,67495.5,77886.0,0.0,67495.5,7.0,3,-1130.0,5,1.0,365243.0,-1099.0,-766.0,0.0
4653,258258,0,2,2,1.0,81000.0,225000.0,11250.0,225000.0,3.0,2,1,1,-21359,365243,-11484,-4593,2,12,6,0.5502575247431799,0.6716378794171002,0.6279908192952864,1719616.0,3.0,-1719.0,-1729.0,6508.62,6508.62,3.0,6639.12,26406.0,31306.5,0.0,26406.0,5.0,4,-1810.0,2,2.0,365243.0,-1779.0,-1626.0,0.0
4656,289283,0,1,2,3.0,225000.0,1078200.0,34911.0,900000.0,4.0,2,1,1,-13749,-4435,-44,-1156,4,6,33,0.7335639724051948,0.7629452987417459,0.7751552674785404,1877249.0,2.0,-1569.0,-1591.0,8175375.0,8175375.0,3.0,8175375.0,42705.0,40095.0,4500.0,42705.0,6.0,0,-1643.0,2,2.0,365243.0,-1599.0,-1474.0,0.0
4669,166375,0,1,1,1.0,157500.0,293535.0,23319.0,265500.0,2.0,2,2,1,-13054,-2146,-6995,-4612,7,10,17,0.4586665714846984,0.4687174851618872,0.8692108009084483,1180395.0,10.0,-1412.0,-1419.0,15804135.0,15804135.0,3.0,15804135.0,141165.0,139612.5,14130.0,141165.0,2.0,6,-1713.0,5,2.0,365243.0,-1682.0,-1344.0,0.0
4674,173209,0,1,2,1.0,135000.0,284256.0,27819.0,270000.0,3.0,2,1,1,-21762,365243,-7527,-4529,4,8,6,0.8684423269873951,0.7352832436307886,0.34090642641523844,1673108.0,4.0,-1384.0,-1396.0,8876.43,8876.43,3.0,8876.43,193923.0,193923.0,0.0,193923.0,3.0,6,-1506.0,4,4.0,365243.0,-1474.0,-774.0,0.0
4680,164505,0,1,1,3.0,112500.0,781920.0,31522.5,675000.0,1.0,1,1,1,-14225,-1305,-910,-3958,5,14,1,0.12149096093141158,0.1388041859416024,0.20208660168203949,1691543.0,16.0,-407.0,-406.0,3658.59,3658.59,3.0,3658.59,81211.5,81211.5,0.0,81211.5,6.0,3,-888.0,4,4.0,365243.0,-857.0,-250.0,0.0
4683,239803,0,1,2,2.0,103500.0,337500.0,18436.5,337500.0,1.0,1,1,1,-14023,-773,-5508,-4973,1,16,18,0.7331179978034345,0.6534536193198112,0.15193454904964762,1262638.0,6.0,-856.0,-853.0,6983.37,6967.62,3.0,6999.57,35910.0,37804.5,0.0,35910.0,7.0,12,-1037.0,2,1.0,365243.0,-1006.0,-847.0,0.0
4698,140160,0,1,2,1.0,225000.0,1125000.0,47794.5,1125000.0,1.0,1,1,1,-15481,-1844,-8263,-4850,4,8,3,0.3312366243556203,0.3974739860691239,0.7934490301648944,1866474.0,8.0,-573.0,-605.0,12041595.0,12041595.0,3.0,12041595.0,108072.0,119484.0,0.0,108072.0,2.0,2,-814.0,5,1.0,365243.0,-783.0,-508.0,0.0
4702,175671,0,1,1,3.0,202500.0,206280.0,7906.5,135000.0,2.0,1,1,1,-12824,-1194,-6951,-3835,1,13,17,0.3672393674376552,0.7222178554525029,0.0785361445733672,1827129.0,9.0,-370.0,-368.0,11112.93,10012.41,3.0,11112.93,108810.0,94950.0,27000.0,108810.0,4.0,13,-641.0,5,2.0,365243.0,-610.0,-302.0,0.0
4704,207756,0,2,2,3.0,212400.0,337500.0,16875.0,337500.0,1.0,1,1,1,-14625,-2719,-8492,-5430,3,8,42,0.5986725960058654,0.6680640794648051,0.3893387918468769,2058271.0,2.0,-1278.0,-1308.0,6885.18,6885.18,3.0,6885.18,30955.5,32490.0,0.0,30955.5,7.0,1,-1340.0,2,2.0,365243.0,-1308.0,-1214.0,0.0
4706,175537,0,1,1,2.0,157500.0,986418.0,53640.0,810000.0,2.0,1,1,1,-13001,-1891,-1607,-4430,2,5,3,0.3027969328218711,0.4703787019054956,0.3859146722745145,1106260.0,7.0,-2687.0,-2693.0,7841205.0,7841205.0,3.0,7841205.0,72445.5,70578.0,7245.0,72445.5,2.0,9,-2898.0,8,3.0,365243.0,-2867.0,-2585.0,1.0
4713,257116,0,1,2,1.0,112500.0,1247121.0,36594.0,1089000.0,1.0,2,1,1,-10015,-2274,-1524,-1676,4,9,2,0.41933933845367743,0.6105921176557638,0.28961123838200553,1536634.0,11.0,-1793.0,-1807.0,30938715.0,30938715.0,3.0,15690195.0,154755.0,151596.0,15475.5,154755.0,1.0,12,-2124.0,5,1.0,365243.0,-2093.0,-1789.0,0.0
4715,130003,0,1,2,3.0,90000.0,302544.0,14845.5,198000.0,1.0,1,1,1,-11740,-3730,-5884,-778,2,15,8,0.33865187543141445,0.4055556476548643,0.3139166772114369,2101839.0,5.0,-305.0,-316.0,7789.86,7789.86,3.0,7789.86,61560.0,64066.5,11250.0,61560.0,1.0,1,-456.0,5,2.0,365243.0,-425.0,-93.0,0.0
4717,291655,0,1,1,1.0,216000.0,545040.0,39627.0,450000.0,4.0,1,2,1,-10055,-1932,-8633,-1185,4,11,21,0.2149951533577288,0.7489079038168842,0.5814837058057234,1288842.0,3.0,-651.0,-655.0,3896505.0,3896505.0,3.0,3896505.0,20245.5,21316.5,0.0,20245.5,3.0,8,-743.0,2,3.0,365243.0,-711.0,-557.0,0.0
4721,242685,0,1,2,1.0,135000.0,765261.0,32553.0,684000.0,1.0,1,4,1,-16843,-8064,-1157,-384,5,11,5,0.42466485166954976,0.30812109566795365,0.6832688314232291,2311050.0,5.0,-651.0,-667.0,9685.17,9685.17,3.0,9685.17,86859.0,52114.5,34744.5,86859.0,6.0,0,-804.0,2,1.0,365243.0,-771.0,-614.0,0.0
4724,150369,0,1,2,3.0,45000.0,239850.0,23719.5,225000.0,1.0,1,1,1,-18354,-2433,-4051,-1881,4,10,2,0.4903313893091024,0.45743060257916496,0.5100895276257282,2044209.0,2.0,-1690.0,-1705.0,7601805.0,7601805.0,3.0,7601805.0,52191.0,40608.0,13500.0,52191.0,1.0,3,-1751.0,2,1.0,365243.0,-1720.0,-1598.0,0.0
4725,177682,0,1,2,1.0,90000.0,450000.0,17095.5,450000.0,1.0,2,3,1,-9881,-669,-4729,-2542,6,14,5,0.17097355298201228,0.2331056493322453,0.324891229465852,2812655.0,5.0,-391.0,-419.0,10449.81,10449.81,3.0,10449.81,101929.5,101929.5,0.0,101929.5,3.0,3,-542.0,5,1.0,365243.0,-511.0,-265.0,0.0
4732,161006,0,1,1,2.0,166500.0,1256400.0,36864.0,900000.0,1.0,1,3,1,-14144,-2711,-1355,-1866,2,12,3,0.3413376208293491,0.3494921309062303,0.4436153084085652,1952343.0,4.0,-517.0,-528.0,47810205.0,47810205.0,3.0,5998005.0,53968.5,59665.5,0.0,53968.5,7.0,4,-639.0,5,1.0,365243.0,-607.0,-506.0,0.0
4736,298387,1,1,1,1.0,139500.0,314055.0,16164.0,238500.0,1.0,1,2,4,-10558,-1270,-4864,-3035,7,3,23,0.1065981028166112,0.5431809267595565,0.746300213050371,1560571.0,2.0,-2481.0,-2481.0,3118.59,3118.59,3.0,3118.59,14805.0,15538.5,0.0,14805.0,6.0,20,-2542.0,2,2.0,365243.0,-2511.0,-2387.0,1.0
4738,116761,0,1,2,3.0,180000.0,148707.0,16146.0,139500.0,1.0,1,4,1,-15845,-1604,-1085,-4438,3,11,19,0.4762997640032198,0.7320486658509339,0.6380435278721609,2480589.0,5.0,-1879.0,-1878.0,8358885.0,8358885.0,3.0,8358885.0,48060.0,40995.0,9000.0,48060.0,6.0,11,-2034.0,2,2.0,365243.0,-1999.0,-1844.0,0.0
4751,263361,0,2,1,3.0,157500.0,270000.0,13500.0,270000.0,2.0,1,1,1,-10880,-968,-535,-3564,6,9,3,0.5329682824544533,0.6199196557341671,0.5867400085415683,1311969.0,19.0,-1014.0,-1015.0,13104675.0,13104675.0,1.0,13104675.0,157500.0,178290.0,0.0,157500.0,4.0,4,-1584.0,4,2.0,365243.0,-1554.0,-860.0,1.0
4754,239747,0,1,2,2.0,135000.0,495000.0,19759.5,495000.0,4.0,1,3,1,-14987,-1847,-4601,-3427,1,11,7,0.23825032171077645,0.7013693866713515,0.4848514754962666,2584187.0,3.0,-487.0,-495.0,53797905.0,53797905.0,3.0,14542.92,115110.0,72711.0,46044.0,115110.0,5.0,1,-584.0,2,2.0,365243.0,-547.0,-484.0,0.0
4758,186368,0,1,2,1.0,117000.0,95940.0,11385.0,90000.0,1.0,1,2,1,-8762,-129,-4325,-1425,2,11,3,0.1589915721031409,0.4776080662496757,0.5190973382084597,2601384.0,3.0,-178.0,-189.0,14493.33,14493.33,3.0,14493.33,168075.0,151267.5,16807.5,168075.0,7.0,3,-268.0,5,3.0,365243.0,-238.0,365243.0,0.0
4763,109504,0,1,2,2.0,225000.0,280170.0,28836.0,247500.0,2.0,1,1,1,-13191,-655,-4482,-1974,5,15,4,0.5533290770884096,0.3865867089184339,0.5656079814115492,2415503.0,1.0,-743.0,-751.0,70709.85,70709.85,3.0,6877575.0,68791.5,68791.5,0.0,68791.5,1.0,1,-774.0,5,1.0,365243.0,-743.0,-740.0,0.0
4764,203503,0,1,2,2.0,247500.0,728460.0,57685.5,675000.0,2.0,5,2,1,-10415,-221,-5398,-3000,2,12,4,0.18730303158131936,0.17004242992910476,0.2458512138252296,2605388.0,2.0,-568.0,-573.0,10424745.0,13500.0,3.0,7266.24,59760.0,59760.0,0.0,59760.0,5.0,8,-634.0,5,2.0,365243.0,-598.0,-499.0,0.0
4765,145180,0,1,2,1.0,157500.0,994500.0,40504.5,994500.0,1.0,2,1,1,-11676,-3648,-594,-4142,3,18,22,0.5863460240019401,0.6794073698090554,0.8050196619153701,2342395.0,4.0,-730.0,-755.0,10554.93,10554.93,3.0,10554.93,113080.5,113080.5,0.0,113080.5,6.0,6,-851.0,5,3.0,365243.0,-820.0,-507.0,0.0
4767,250785,0,1,2,1.0,162000.0,513000.0,24678.0,513000.0,1.0,2,1,1,-11185,-2977,-1577,-3579,7,13,3,0.5092478938579291,0.7441078338706175,0.4794489811780563,2631582.0,5.0,-2346.0,-2371.0,5096.88,5096.88,3.0,5096.88,67612.5,40612.5,27000.0,67612.5,7.0,9,-2499.0,8,2.0,365243.0,-2466.0,-2191.0,0.0
4768,172076,0,1,2,1.0,193500.0,123637.5,8923.5,112500.0,2.0,2,4,3,-22436,-3873,-5489,-4093,3,10,24,0.7683897872349842,0.2662932708395438,0.35895122857839673,2475864.0,10.0,-2048.0,-2066.0,16073505.0,16073505.0,3.0,16073505.0,123736.5,135985.5,0.0,123736.5,6.0,3,-2349.0,5,2.0,365243.0,-2318.0,-1984.0,1.0
4772,268110,0,1,2,3.0,135000.0,755190.0,32125.5,675000.0,4.0,1,1,1,-12580,-5103,-775,-4573,1,14,3,0.3666746784763397,0.5127752374422863,0.8435435389318647,1266015.0,6.0,-1461.0,-1460.0,3677.04,3677.04,3.0,3677.04,31005.0,30667.5,3100.5,31005.0,4.0,1,-1642.0,5,2.0,365243.0,-1611.0,-1275.0,0.0
4775,189978,0,1,2,2.0,112500.0,121500.0,13837.5,121500.0,1.0,1,2,1,-15436,-7439,-1410,-4373,2,13,7,0.5413456132591958,0.7823500397511822,0.6178261467332483,1187899.0,5.0,-2334.0,-2400.0,2232405.0,2232405.0,3.0,2232405.0,19341.0,19129.5,1935.0,19341.0,2.0,0,-2485.0,5,3.0,365243.0,-2454.0,-2284.0,1.0
4782,224036,0,1,2,1.0,247500.0,840951.0,33480.0,679500.0,4.0,1,1,2,-16826,-8827,-9684,-362,1,18,9,0.5001066837478386,0.6703392694456355,0.6894791426446275,2674507.0,6.0,-935.0,-935.0,12226.86,12226.86,3.0,12226.86,118530.0,131049.0,0.0,118530.0,5.0,2,-1116.0,5,3.0,365243.0,-1085.0,-742.0,0.0
4783,244627,0,1,2,2.0,225000.0,225000.0,20767.5,225000.0,2.0,1,2,3,-14255,-972,-494,-5198,2,10,3,0.3984012694281074,0.6970462816319539,0.1293142889822697,1396186.0,11.0,-512.0,-533.0,28867.32,28867.32,3.0,14588.91,156298.5,156298.5,0.0,156298.5,6.0,4,-850.0,5,3.0,365243.0,-812.0,-506.0,0.0
4789,193526,0,1,2,1.0,121500.0,263686.5,17752.5,238500.0,1.0,1,2,1,-10942,-2296,-192,-521,5,6,3,0.3542129181257441,0.5651823597725373,0.4135967602644276,2052112.0,2.0,-408.0,-417.0,24548.22,24548.22,3.0,5532.3,26905.5,26905.5,0.0,26905.5,3.0,12,-492.0,2,2.0,365243.0,-438.0,-397.0,0.0
4790,231818,0,1,2,1.0,180000.0,1800000.0,62568.0,1800000.0,1.0,2,1,1,-11552,-4379,-507,-1675,1,11,3,0.7303190529075968,0.439389262627794,0.36896873825284665,2173342.0,7.0,-951.0,-1034.0,5215635.0,5215635.0,3.0,5215635.0,74916.0,86782.5,0.0,74916.0,7.0,2,-1163.0,3,4.0,365243.0,-1131.0,-617.0,0.0
4796,266003,0,1,2,2.0,112500.0,495000.0,19759.5,495000.0,1.0,1,1,1,-16808,-3562,-79,-353,1,14,1,0.6908162992521271,0.43107945748899057,0.41184855592423975,2439091.0,9.0,-2315.0,-2323.0,11488.86,11488.86,3.0,11488.86,106146.0,103410.0,10615.5,106146.0,5.0,4,-2586.0,8,3.0,365243.0,-2555.0,-2283.0,1.0
4805,148654,0,1,2,2.0,225000.0,508495.5,24462.0,454500.0,2.0,1,1,1,-16320,-2393,-6750,-4935,4,17,48,0.08044164963176724,0.6045388952326246,0.10822632266971416,1503495.0,3.0,-95.0,-103.0,8634015.0,8634015.0,3.0,8634015.0,162945.0,188757.0,0.0,162945.0,1.0,2,-185.0,4,4.0,365243.0,-155.0,365243.0,1.0
4813,188898,0,1,2,3.0,135000.0,338832.0,26901.0,292500.0,1.0,1,1,1,-12516,-962,-317,-1299,6,9,3,0.502033686063974,0.5628378626456231,0.4382813743111921,1595016.0,4.0,-312.0,-317.0,9088515.0,9088515.0,3.0,9088515.0,79555.5,77899.5,7956.0,79555.5,1.0,4,-432.0,8,1.0,365243.0,-402.0,-216.0,1.0
4814,121951,0,1,1,1.0,157500.0,490495.5,27387.0,454500.0,1.0,1,1,1,-12868,-1360,-1052,-4374,2,12,19,0.4292107951807719,0.7644409628492667,0.6894791426446275,2307090.0,10.0,-939.0,-946.0,9718.29,9718.29,3.0,9718.29,85941.0,96718.5,0.0,85941.0,3.0,6,-1240.0,5,1.0,365243.0,-1209.0,-872.0,0.0
4819,265400,0,1,1,2.0,180000.0,720000.0,21181.5,720000.0,1.0,1,1,1,-12945,-256,-7030,-4499,3,16,4,0.3950248254922265,0.5189083209607123,0.3825018041447388,2108216.0,2.0,-1219.0,-1223.0,7473.06,7473.06,3.0,7473.06,55485.0,55192.5,4500.0,55485.0,7.0,3,-1284.0,8,2.0,365243.0,-1249.0,-969.0,0.0
4821,102486,0,1,2,2.0,112500.0,364846.5,11583.0,256500.0,1.0,1,3,1,-10140,-992,-1518,-1398,1,15,3,0.1905497183880394,0.3786319841109215,0.4668640059537032,1238248.0,1.0,-239.0,-245.0,8846.19,8846.19,3.0,8846.19,89955.0,89955.0,0.0,89955.0,5.0,12,-269.0,5,1.0,365243.0,-239.0,-176.0,0.0
4828,227794,0,1,1,1.0,247500.0,675000.0,21906.0,675000.0,3.0,1,1,3,-18873,365243,-7398,-2390,7,11,6,0.406788144028456,0.7318470159294798,0.4776491548517548,1316579.0,5.0,-757.0,-768.0,28080.36,28080.36,3.0,28080.36,175500.0,157950.0,17550.0,175500.0,6.0,5,-911.0,2,3.0,365243.0,-877.0,-719.0,0.0
4836,268199,0,2,1,2.0,90000.0,180000.0,9000.0,180000.0,1.0,2,1,1,-9118,-160,-8542,-1569,6,14,14,0.2618427745641451,0.22872512017674385,0.3672910183026313,1413080.0,11.0,-353.0,-359.0,4535775.0,4535775.0,3.0,4535775.0,44050.5,38754.0,9000.0,44050.5,4.0,9,-702.0,5,2.0,365243.0,-653.0,-321.0,0.0
4841,170100,0,1,2,1.0,202500.0,1195587.0,35086.5,1044000.0,1.0,1,1,1,-17298,-231,-8946,-846,3,12,2,0.5413763398415006,0.5550913544485905,0.7662336700704004,2220065.0,5.0,-1356.0,-1360.0,10564.74,10564.74,3.0,10564.74,49095.0,52119.0,4950.0,49095.0,1.0,12,-1507.0,2,2.0,365243.0,-1476.0,-1319.0,0.0
4849,137157,0,1,1,1.0,189000.0,900000.0,26316.0,900000.0,1.0,2,1,1,-15840,-5880,-9699,-4126,1,16,23,0.4574136184362003,0.6438856211355779,0.524496446363472,2102876.0,3.0,-1882.0,-1919.0,3534255.0,3534255.0,3.0,3534255.0,28435.5,25911.0,4500.0,28435.5,7.0,12,-1983.0,8,2.0,365243.0,-1942.0,-1815.0,0.0
4850,230979,0,1,2,1.0,135000.0,916470.0,26928.0,765000.0,1.0,1,1,1,-15453,-2387,-3153,-711,6,7,12,0.4972095627926636,0.3767405619192479,0.43473324875017305,2517855.0,4.0,-1232.0,-1247.0,4722.93,4722.93,3.0,4722.93,22995.0,24133.5,0.0,22995.0,2.0,11,-1355.0,2,2.0,365243.0,-1322.0,-1168.0,0.0
4851,135496,0,1,1,1.0,202500.0,1724220.0,50544.0,1350000.0,1.0,2,2,1,-13463,-136,-7387,-5623,5,13,3,0.6765999438052999,0.5805484927124784,0.7946285827840042,2720365.0,3.0,-2591.0,-2591.0,7220745.0,7220745.0,3.0,7220745.0,45405.0,40864.5,4540.5,45405.0,1.0,2,-2727.0,9,2.0,365243.0,-2651.0,-2525.0,0.0
4876,109669,0,1,2,3.0,180000.0,540000.0,51273.0,540000.0,2.0,1,1,1,-13845,-5770,-2905,-4418,2,13,8,0.6119362009869387,0.6058816778174712,0.7032033049040319,1905217.0,9.0,-1874.0,-1948.0,13545765.0,13545765.0,3.0,13545765.0,110542.5,121486.5,0.0,110542.5,6.0,2,-2146.0,5,2.0,365243.0,-2114.0,-1837.0,0.0
4877,164677,0,1,2,3.0,175500.0,1354500.0,37246.5,1354500.0,1.0,1,1,1,-12816,-5979,-4629,-4328,7,10,8,0.6392119349981428,0.4939721897429152,0.5585066276769286,1161272.0,10.0,-2417.0,-2463.0,17358.3,68.04,3.0,17358.3,136656.9,148743.0,0.9,136656.9,5.0,14,-2718.0,5,2.0,365243.0,-2687.0,-2338.0,1.0
4878,272945,0,1,1,1.0,180000.0,450000.0,16294.5,450000.0,1.0,1,1,1,-18611,-211,-738,-2161,1,17,9,0.5339296768867857,0.6741647826935663,0.6109913280868294,1326594.0,2.0,-1350.0,-1365.0,17211.96,17211.96,3.0,17211.96,189000.0,241947.0,0.0,189000.0,5.0,5,-1411.0,3,1.0,365243.0,-1380.0,-863.0,0.0
4879,209026,0,1,2,2.0,81000.0,207396.0,11380.5,157500.0,2.0,1,2,1,-9322,-1291,-4742,-1972,7,12,3,0.3120504910159994,0.7141096686341447,0.048925866762843995,1681923.0,3.0,-412.0,-467.0,5968215.0,5968215.0,3.0,5968215.0,52546.5,52546.5,0.0,52546.5,1.0,6,-559.0,8,3.0,365243.0,-472.0,-259.0,0.0
4884,271066,0,2,2,2.0,90000.0,135000.0,6750.0,135000.0,1.0,1,2,1,-9757,-2303,-4355,-2416,4,8,44,0.22138362742922016,0.6204244633553951,0.5954562029091491,1263889.0,6.0,-2080.0,-2120.0,3939165.0,3939165.0,3.0,3939165.0,34132.5,33754.5,3420.0,34132.5,4.0,3,-2261.0,5,3.0,365243.0,-2230.0,-1922.0,1.0
4885,218235,0,1,1,1.0,225000.0,497520.0,33376.5,450000.0,1.0,1,2,1,-9865,-2512,-9763,-2554,4,15,36,0.1838018513234352,0.5084583640201935,0.622922000268356,1716131.0,3.0,-2136.0,-2144.0,3992.94,3992.94,3.0,3992.94,43110.0,32836.5,13230.0,43110.0,2.0,14,-2228.0,5,2.0,365243.0,-2196.0,-1859.0,0.0
4886,226614,0,1,1,2.0,157500.0,315000.0,15151.5,315000.0,1.0,1,1,1,-15733,-2169,-1870,-4150,2,15,8,0.5143917777823765,0.6670061008134399,0.25670557243930026,2713729.0,4.0,-1608.0,-1629.0,2756.07,2756.07,3.0,2756.07,19305.0,17055.0,2250.0,19305.0,4.0,3,-1741.0,0,2.0,365243.0,-1698.0,-1570.0,0.0
4904,139533,0,1,1,2.0,135000.0,171841.5,12631.5,130500.0,2.0,1,1,1,-10348,-324,-1757,-2154,2,6,3,0.13925577995820712,0.4888458005300726,0.4382813743111921,1182139.0,7.0,-991.0,-999.0,5804.55,5804.55,3.0,5804.55,57330.0,63382.5,0.0,57330.0,4.0,12,-1202.0,5,4.0,365243.0,-1171.0,-835.0,0.0
4910,298953,0,1,2,1.0,135000.0,760225.5,33615.0,679500.0,4.0,2,1,1,-17883,-7133,-8845,-1431,2,9,2,0.6910390416930937,0.5278705326207982,0.41885428862332175,2726613.0,7.0,-2517.0,-2524.0,3723.3,3723.3,3.0,3723.3,38655.0,31905.0,6750.0,38655.0,4.0,12,-2728.0,5,3.0,365243.0,-2697.0,-2361.0,0.0
4915,287899,0,1,2,2.0,157500.0,1467612.0,58203.0,1350000.0,1.0,1,1,3,-11849,-2627,-5583,-2849,4,10,23,0.6377653325520728,0.6766002632736109,0.326475210066026,2505339.0,4.0,-2572.0,-2565.0,4553.55,4553.55,3.0,4553.55,42070.5,40986.0,4207.5,42070.5,7.0,9,-2693.0,8,3.0,365243.0,-2662.0,-2385.0,1.0
4919,196964,0,1,2,1.0,135000.0,291915.0,25101.0,252000.0,1.0,3,2,1,-16184,-980,-9942,-4043,5,15,10,0.4758014774826858,0.141755184516363,0.6863823354047934,2715793.0,5.0,-2051.0,-2072.0,18226.62,18226.62,3.0,18226.62,144405.0,146398.5,8055.0,144405.0,1.0,1,-2202.0,8,1.0,365243.0,-2171.0,-1895.0,0.0
4928,154842,0,1,2,1.0,76500.0,733315.5,39069.0,679500.0,4.0,1,1,1,-14159,-369,-4300,-5527,3,14,44,0.41081729366384906,0.7306350991283137,0.7062051096536562,2465381.0,9.0,-1099.0,-1125.0,6029.19,6029.19,3.0,6029.19,63666.0,63666.0,0.0,63666.0,5.0,9,-1370.0,5,3.0,365243.0,-1339.0,-1032.0,0.0
4929,241830,0,1,2,2.0,180000.0,555273.0,17023.5,463500.0,2.0,1,1,1,-15904,-146,-2467,-4330,1,15,19,0.4865854509877083,0.6541069878450084,0.7544061731797895,1162411.0,1.0,-2878.0,-2878.0,10159515.0,10159515.0,3.0,10159515.0,56245.5,50620.5,5625.0,56245.5,1.0,14,-2919.0,2,2.0,365243.0,-2878.0,-2591.0,0.0
4933,199155,0,2,2,1.0,180000.0,540000.0,27000.0,540000.0,4.0,2,3,1,-8803,-787,-8737,-1483,3,17,43,0.4326270663767393,0.6466386169933257,0.4507472818545589,1509864.0,9.0,-238.0,-243.0,22663.35,22663.35,3.0,6091245.0,60584.4,53833.5,6750.9,60584.4,2.0,14,-512.0,5,2.0,365243.0,-478.0,-227.0,0.0
4939,232005,0,1,1,1.0,135000.0,291384.0,25056.0,270000.0,1.0,1,1,3,-16289,-1090,-5795,-5872,1,12,3,0.4884825538390734,0.4991545155230971,0.3425288720742255,2340261.0,6.0,-219.0,-229.0,11462.22,11462.22,3.0,11462.22,88600.5,96399.0,0.0,88600.5,7.0,8,-400.0,8,1.0,365243.0,-369.0,-92.0,0.0
